301 Redirects|wf301_redirect_logs|301-redirects
Mailster|mailster_action_sent|mailster
Mailster|mailster_action_bounces|mailster
Mailster|mailster_lists_subscribers|mailster
Mailster|mailster_tags|mailster
Mailster|mailster_logs|mailster
Mailster|mailster_tags_subscribers|mailster
Mailster|mailster_action_errors|mailster
Mailster|mailster_links|mailster
Mailster|mailster_forms_lists|mailster
Mailster|mailster_forms_tags|mailster
Mailster|mailster_action_unsubs|mailster
Mailster|mailster_action_clicks|mailster
Mailster|mailster_queue|mailster
Maps Marker|mmp_maps|maps-marker
Maps Marker|mmp_layers|maps-marker
Maps Marker|mmp_geocoding_cache|maps-marker
Maps Marker|mmp_relationships|maps-marker
Maps Marker|mmp_markers|maps-marker
Matomo Analytics|matomo_log_visit|matomo
Media Cloud|mcloud_task|ilab-media-tools-premium
Media Cloud|mcloud_task_data|ilab-media-tools-premium
Media Cloud|mcloud_post_map|ilab-media-tools-premium
Media Cloud|mcloud_task_token|ilab-media-tools-premium
Media Cloud|ilab_mc_logging|ilab-media-tools-premium
Media Cloud|mcloud_mux_assets|ilab-media-tools-premium
Media Cloud|mcloud_mux_playback|ilab-media-tools-premium
Media Cloud|mcloud_mux_renditions|ilab-media-tools-premium
MemberPress|mepr_events|memberpress
MemberPress|mepr_transactions|memberpress
MemberPress|mepr_members|memberpress
MemberPress|mepr_subscriptions|memberpress
MemberPress|mepr_jobs|memberpress
MemberPress|mepr_tax_rate_locations|memberpress
MemberPress|mepr_rule_access_conditions|memberpress
MemberPress|mepr_subscription_meta|memberpress
MemberPress|mepr_transaction_meta|memberpress
MemberPress|mepr_orders|memberpress
MemberPress|mepr_tax_rates|memberpress
MemberPress PDF Invoice|mpdf_invoice_numbers|memberpress-pdf-invoice
MonsterInsights - User Journey Addon|monsterinsights_user_journey|monsterinsights-user-journey
MonsterInsights - User Journey Addon|monsterinsights_pageinsights_cache|monsterinsights-user-journey
MP3 Audio Player by Sonaar|sonaar_events|sonaar-music
MyBookProgress - Stormhill Media|mbp_nudges|mybookprogress
MyBookProgress - Stormhill Media|mbp_progress|mybookprogress
MyBookProgress - Stormhill Media|wpstg0_mbp_progress|mybookprogress
Newsletter|newsletter_user_meta|newsletter
Newsletter|newsletter_logs|newsletter
NextGEN Gallery|ngg_gallery|nextgen-gallery
Ninja Charts|ninja_charts|ninja-charts
Novashare|novashare_meta|novashare
Password Protect WordPress Lite|pda_passwords|password-protect-page
Patchstack Security|patchstack_logic|patchstack
PDF Invoices & Packing Slips for WooCommerce|wcpdf_invoice_number|woocommerce-pdf-invoices-packing-slips
PDF Invoices & Packing Slips for WooCommerce|wcpdf_order_confirmation_number|woocommerce-pdf-invoices-packing-slips
PDF Invoices & Packing Slips for WooCommerce|wcpdf_packing_slip_number|woocommerce-pdf-invoices-packing-slips
PDF Invoices & Packing Slips for WooCommerce|wcpdf_proposal_number|woocommerce-pdf-invoices-packing-slips
PixelYourSite|pys_stat_utm_content|pixelyoursite
PixelYourSite|pys_stat_utm_medium|pixelyoursite
PixelYourSite|pys_stat_landing|pixelyoursite
PixelYourSite|pys_stat_utm_source|pixelyoursite
PixelYourSite|pys_stat_order|pixelyoursite
PixelYourSite|pys_stat_utm_term|pixelyoursite
PixelYourSite|pys_stat_product_order|pixelyoursite
PixelYourSite|pys_stat_traffic|pixelyoursite
PixelYourSite|pys_stat_utm_campaing|pixelyoursite
Post SMTP|post_smtp_logs|post-smtp
Post SMTP|post_smtp_logmeta|post-smtp
PublishPress Authors|ppma_author_categories|publishpress-authors
PublishPress Authors|ppma_author_categories_meta|publishpress-authors
PublishPress Authors|ppma_author_relationships|publishpress-authors
PW WooCommerce Gift Cards|pimwick_gift_card_activity|pw-gift-cards
PW WooCommerce Gift Cards|pimwick_gift_card|pw-gift-cards
RafflePress|rafflepress_polls|rafflepress
Rank Math SEO|rank_math_redirections|seo-by-rank-math
Real Cookie Banner|rcb_scan_markup|real-cookie-banner
Real Cookie Banner|rcb_tcf_vendors|real-cookie-banner
Real Cookie Banner|rcb_blocker_thumbnails|real-cookie-banner
Real Cookie Banner|rcb_stats_custom_bypass|real-cookie-banner
Real Cookie Banner|rcb_tcf_stacks|real-cookie-banner
Real Cookie Banner|rcb_tcf_special_purposes|real-cookie-banner
Real Cookie Banner|rcb_tcf_special_features|real-cookie-banner
Real Cookie Banner|rcb_tcf_purposes|real-cookie-banner
Real Cookie Banner|rcb_tcf_features|real-cookie-banner
Real Cookie Banner|rcb_tcf_data_categories|real-cookie-banner
Real Cookie Banner|rcb_asset_seo_redirect|real-cookie-banner
Real Cookie Banner|rcb_consent|real-cookie-banner
Real Cookie Banner|rcb_template|real-cookie-banner
Real Cookie Banner|rcb_revision|real-cookie-banner
Real Cookie Banner|rcb_revision_independent|real-cookie-banner
Real Cookie Banner|rcb_template_translation|real-cookie-banner
Real Cookie Banner|rcb_stats|real-cookie-banner
Real Cookie Banner|rcb_scan|real-cookie-banner
Real Cookie Banner|rcb_stats_buttons_clicked|real-cookie-banner
Real Media Library|realmedialibrary_tmp|real-media-library
Real Media Library|realmedialibrary_meta|real-media-library
Real Media Library|realmedialibrary_posts|real-media-library
Real Media Library|realmedialibrary|real-media-library
Real Physical Media|realphysicalmedia_queue|real-physical-media
Real Physical Media|realphysicalmedia_seo|real-physical-media
Real Physical Media|realphysicalmedia_log|real-physical-media
Really Simple SSL|rsssl_csp_log|rlrsssl-really-simple-ssl
Redirection|redirection_404|redirection
Redirection|redirection_items|redirection
Redirection|redirection_groups|redirection
Redirection|redirection_logs|redirection
Relevanssi|relevanssi|relevanssi-premium
Restrict Content|rcp_memberships|restrict-content
Restrict Content|rcp_customers|restrict-content
Restrict Content|rcp_payments|restrict-content
Restrict Content|rcp_queue|restrict-content
Restrict Content|rcp_subscription_level_meta|restrict-content
Restrict Content|rcp_membershipmeta|restrict-content
Restrict Content|rcp_payment_meta|restrict-content
Restrict Content|rcp_discounts|restrict-content
Security Ninja|wf_sn_cf_vl|security-ninja-premium
Security Ninja|wf_sn_el|security-ninja-premium
SEO Redirection|WP_SEO_Redirection|seo-redirection-premium
SEO Redirection|WP_SEO_404_links|seo-redirection-premium
SEO Redirection|WP_SEO_Cache|seo-redirection-premium
SEO Redirection|WP_SEO_Groups|seo-redirection-premium
SEO Redirection|WP_SEO_Redirection_LOG|seo-redirection-premium
SEOPress|seopress_significant_keywords|seopress
SEOPress|seopress_content_analysis|wp-seopress
Shield Security|icwp_wpsf_scans|icwp-wpsf
Shield Security|icwp_wpsf_req_logs|icwp-wpsf
Shield Security|icwp_wpsf_at_meta|icwp-wpsf
Shield Security|icwp_wpsf_sessions|icwp-wpsf
Shield Security|icwp_wpsf_at_logs|icwp-wpsf
Shield Security|icwp_wpsf_botsignal|icwp-wpsf
Shield Security|icwp_wpsf_ips|icwp-wpsf
Shield Security|icwp_wpsf_events|icwp-wpsf
Shield Security|icwp_wpsf_user_meta|icwp-wpsf
Shield Security|icwp_wpsf_ip_lists|icwp-wpsf
Shield Security|icwp_wpsf_resultitems|icwp-wpsf
Shield Security|icwp_wpsf_reports|icwp-wpsf
Shield Security|icwp_wpsf_notes|icwp-wpsf
ShopMagic for WooCommerce|shopmagic_automation_outcome|shopmagic-for-woocommerce
ShopMagic for WooCommerce|shopmagic_cart|shopmagic-for-woocommerce
ShortPixel Image Optimizer|shortpixel_meta|wp-shortpixel
ShortPixel Image Optimizer|shortpixel_postmeta|shortpixel-image-optimiser
ShortPixel Image Optimizer|shortpixel_queue|shortpixel-image-optimiser
ShortPixel Image Optimizer|shortpixel_folders|shortpixel-image-optimiser
Simple History|simple_history_contexts|simple-history
Slider Revolution|revslider_css|revslider
Slider Revolution|revslider_sliders_bkp|revslider
Slider Revolution|revslider_static_slides_bkp|revslider
Slider Revolution|revslider_slides_bkp|revslider
Slider Revolution|revslider_css_bkp|revslider
Slider Revolution|revslider_layer_animations_bkp|revslider
Slider Revolution|revslider_layer_animations|revslider
Slider Revolution|revslider_navigations_bkp|revslider
Slider Revolution|revslider_navigations|revslider
Slim SEO|slim_seo_404|slim-seo
Slim SEO Link Manager|slim_seo_links|slim-seo-link-manager
Smart Quiz Builder|sqb_quiz_answers|smartquizbuilder
Smart Quiz Builder|sqb_quiz_question_bank|smartquizbuilder
Smart Quiz Builder|sqb_quiz_template|smartquizbuilder
Smart Quiz Builder|sqb_quiz_outcome|smartquizbuilder
Smart Quiz Builder|sqb_quiz|smartquizbuilder
Smart Quiz Builder|sqb_quiz_funnel|smartquizbuilder
Smart Quiz Builder|sqb_tags|smartquizbuilder
Smart Quiz Builder|sqb_quiz_category|smartquizbuilder
Smart Quiz Builder|sqb_advanced_category_rule|smartquizbuilder
Smart Quiz Builder|sqb_calculator_formula|smartquizbuilder
Smart Quiz Builder|sqb_outcome_rank_mapping|smartquizbuilder
Smart Quiz Builder|sqb_outcome_mapping|smartquizbuilder
Smart Quiz Builder|sqb_pdf_content|smartquizbuilder
Smart Quiz Builder|sqb_reports|smartquizbuilder
Smart Quiz Builder|sqb_quiz_notifications|smartquizbuilder
Smart Quiz Builder|sqb_quiz_settings|smartquizbuilder
Smart Quiz Builder|sqb_quiz_questions|smartquizbuilder
Smart Quiz Builder|sqb_quiz_autoresponder|smartquizbuilder
Smart Quiz Builder|sqb_quiz_certificate|smartquizbuilder
Smart Quiz Builder|sqb_autoresponder_settings|smartquizbuilder
Smart Quiz Builder|sqb_form_quiz|smartquizbuilder
Smart Quiz Builder|sqb_quiz_tracking|smartquizbuilder
Smart Quiz Builder|sqb_quiz_outcome_description|smartquizbuilder
Smart Quiz Builder|sqb_quiz_form|smartquizbuilder
Smart Quiz Builder|sqb_student_login|smartquizbuilder
Smart Quiz Builder|sqb_advanced_rule|smartquizbuilder
Smart Quiz Builder|sqb_quiz_video_captions|smartquizbuilder
Smart Quiz Builder|sqb_custom_fields|smartquizbuilder
Smart Quiz Builder|sqb_users|smartquizbuilder
Smart Quiz Builder|sqb_users_quiz_details|smartquizbuilder
Smart Quiz Builder|sqb_internal_users|smartquizbuilder
Smart Quiz Builder|sqb_global_theme|smartquizbuilder
Smart Quiz Builder|sqb_quiz_points|smartquizbuilder
Smart Quiz Builder|sqb_question_answer_report|smartquizbuilder
Smart Quiz Builder|sqb_gdpr|smartquizbuilder
Smart Quiz Builder|sqb_user_custom_fields|smartquizbuilder
Smart Quiz Builder|sqb_manage_leads|smartquizbuilder
Smart Quiz Builder|sqb_leaderboard|smartquizbuilder
Smart Quiz Builder|sqb_dap_lesson_quiz|smartquizbuilder
Smart Quiz Builder|sqb_user_quiz|smartquizbuilder
Smart Quiz Builder|sqb_student_shortcode|smartquizbuilder
Smart Quiz Builder|sqb_emailchecker|smartquizbuilder
Smart Quiz Builder|sqb_member_home|smartquizbuilder
Smart Quiz Builder|sqb_social_share|smartquizbuilder
Smart Slider 3|nextend2_smartslider3_sliders|nextend-smart-slider3
Smart Slider 3|nextend2_smartslider3_sliders_xref|nextend-smart-slider3
Smart Slider 3|nextend2_smartslider3_generators|nextend-smart-slider3
Smush|smush_dir_images|wp-smushit
Stream|stream|stream
Stream|stream_meta|stream
Swiss Knife|swiss_knife_font_faces|swiss-knife
Swiss Knife|swiss_knife_fonts|swiss-knife
Swiss Knife|swiss_knife_scripts|swiss-knife
The Events Calendar|tec_occurrences|the-events-calendar
The Events Calendar|tec_events|the-events-calendar
ThirstyAffiliates|ta_link_clicks_meta|thirstyaffiliates
ThirstyAffiliates|ta_link_clicks|thirstyaffiliates
TranslatePress|trp_gettext_de_de|translatepress-multilingual
TranslatePress|trp_dictionary_de_de_fr_fr|translatepress-multilingual
TranslatePress|trp_gettext_original_meta|translatepress-multilingual
TranslatePress|trp_gettext_fr_fr|translatepress-multilingual
TranslatePress|trp_original_meta|translatepress-multilingual
TranslatePress|trp_original_strings|translatepress-multilingual
TranslatePress|trp_gettext_original_strings|translatepress-multilingual
TranslatePress|trp_gettext_en_us|translatepress-multilingual
TranslatePress|trp_dictionary_de_de_en_us|translatepress-multilingual
Ultimate Media Gallery for WordPress|mvp_media|apmvp
Ultimate Media Gallery for WordPress|mvp_path|apmvp
Ultimate Media Gallery for WordPress|mvp_statistics|apmvp
Ultimate Media Gallery for WordPress|mvp_watched_percentage|apmvp
Ultimate Media Gallery for WordPress|mvp_players|apmvp
Ultimate Media Gallery for WordPress|mvp_playlists|apmvp
Ultimate Media Gallery for WordPress|mvp_statistics_country_play|apmvp
Ultimate Media Gallery for WordPress|mvp_annotation|apmvp
Ultimate Media Gallery for WordPress|mvp_statistics_user|apmvp
Ultimate Media Gallery for WordPress|mvp_statistics_user_play|apmvp
Ultimate Media Gallery for WordPress|mvp_media_taxonomy|apmvp
Ultimate Media Gallery for WordPress|mvp_playlist_taxonomy|apmvp
Ultimate Media Gallery for WordPress|mvp_ad|apmvp
Ultimate Media Gallery for WordPress|mvp_settings|apmvp
Ultimate Media Gallery for WordPress|mvp_statistics_country|apmvp
Ultimate Media Gallery for WordPress|mvp_global_ad|apmvp
Ultimate Media Gallery for WordPress|mvp_subtitle|apmvp
Uncanny Automator|uap_api_logs_view|uncanny-automator
Uncanny Automator|uap_recipe_log|uncanny-automator
UnderConstructionPage|ucp_leads|under-construction-page
UnderConstructionPage|ucp_templates|under-construction-page
UnderConstructionPage|ucp_stats|under-construction-page
UnderConstructionPage|ucp_links|under-construction-page
Visitor Traffic Real Time Statistics|ahc_countries|visitors-traffic-real-time-statistics
Visitor Traffic Real Time Statistics|ahc_recent_visitors|visitors-traffic-real-time-statistics
Visitor Traffic Real Time Statistics|ahc_visits_time|visitors-traffic-real-time-statistics
Visitor Traffic Real Time Statistics|ahc_refering_sites|visitors-traffic-real-time-statistics
Visitor Traffic Real Time Statistics|ahc_browsers|visitors-traffic-real-time-statistics
Visitor Traffic Real Time Statistics|ahc_search_engine_crawlers|visitors-traffic-real-time-statistics
Visitor Traffic Real Time Statistics|ahc_search_engines|visitors-traffic-real-time-statistics
Visitor Traffic Real Time Statistics|ahc_daily_visitors_stats|visitors-traffic-real-time-statistics
Visitor Traffic Real Time Statistics|ahc_searching_visits|visitors-traffic-real-time-statistics
Visitor Traffic Real Time Statistics|ahc_hits|visitors-traffic-real-time-statistics
Visitor Traffic Real Time Statistics|ahc_settings|visitors-traffic-real-time-statistics
Visitor Traffic Real Time Statistics|ahc_keywords|visitors-traffic-real-time-statistics
Visitor Traffic Real Time Statistics|ahc_title_traffic|visitors-traffic-real-time-statistics
Visitor Traffic Real Time Statistics|ahc_online_users|visitors-traffic-real-time-statistics
Visitor Traffic Real Time Statistics|ahc_visitors|visitors-traffic-real-time-statistics
Widgets for Google Reviews|trustindex_google_reviews|wp-reviews-plugin-for-google
Wildrobot Logistra frakt integrasjon|wildrobot_logistra_delivery_relations|logistra-woocommerce-integrasjon-fra-wildrobot-app
WishList Member|wlm_userlevel_options|wishlist-member
WishList Member|wlm_contentlevels|wishlist-member
WishList Member|wlm_user_options|wishlist-member
WishList Member|wlm_logs|wishlist-member
WishList Member|wlm_contentlevel_options|wishlist-member
WishList Member|wlm_userlevels|wishlist-member
WishList Member|wlm_options|wishlist-member
WishList Member|wlm_email_queue|wishlist-member
WishList Member|wlm_emailbroadcast|wishlist-member
WishList Member|wlcc_contentmanager_set|wishlist-member
WishList Member|wlcc_contentarchiver|wishlist-member
WishList Member|wlm_api_queue|wishlist-member
WishList Member|wlcc_contentmanager_move|wishlist-member
WishList Member|wlm_presto_player_visits|wishlist-member
WishList Member|wlcc_contentsched|wishlist-member
WishList Member|wlm_level_options|wishlist-member
WishList Member|wlcc_contentmanager_repost|wishlist-member
WooCommerce|wc_products|woocommerce
WooCommerce|wc_product_attributes|woocommerce
WooCommerce|wc_product_attribute_values|woocommerce
WooCommerce|wc_product_variation_attribute_values|woocommerce
WooCommerce|wc_product_relationships|woocommerce
WooCommerce|wc_product_downloads|woocommerce
WooCommerce Advanced Bulk Edit|wpmelon_advbedit_temp|woocommerce-advanced-bulk-edit
WooCommerce Attribute Swatches by Iconic|iconic_was_fees|iconic-woo-attribute-swatches
WooCommerce Cart Notices|cart_notices|woocommerce-cart-notices
WooCommerce Linked Variations by Iconic|iconic_woo_linked_variations|iconic-woo-linked-variations
WooCommerce Product Bundles|woocommerce_bundled_itemmeta|woocommerce-product-bundles
WooCommerce Product Bundles|woocommerce_bundled_items|woocommerce-product-bundles
WooCommerce Product Bundles|wc_order_bundle_lookup|woocommerce-product-bundles
WooCommerce Profitmetrics|profitmetric_xml_feed|woocommerce-profitmetrics
WooCommerce Profitmetrics|profitmetric_order_index|woocommerce-profitmetrics
Woostify|woostify_filter_index|woostify
Woostify|woostify_product_index|woostify
Woostify|woostify_category_index|woostify
Woostify|woostify_sku_index|woostify
Woostify|woostify_attribute_index|woostify
Woostify|woostify_tag_index|woostify
Woostify|woostify_stopwords|woostify
Woostify|woostify_tax_index|woostify
Woostify|woostify_filter_stock_index|woostify
WooThumbs for WooCommerce by Iconic|iconic_woothumbs_cache|woothumbs-premium
Wordfence Security|wfknownfilelist|wordfence
Wordfence Security|wffilemods|wordfence
Wordfence Security|wfconfig|wordfence
Wordfence Security|wfhits|wordfence
Wordfence Security|wflogins|wordfence
Wordfence Security|wfblockediplog|wordfence
Wordfence Security|wfstatus|wordfence
Wordfence Security|wfpendingissues|wordfence
Wordfence Security|wfissues|wordfence
Wordfence Security|wfsnipcache|wordfence
Wordfence Security|wfblocks7|wordfence
Wordfence Security|wfhoover|wordfence
Wordfence Security|wflivetraffichuman|wordfence
Wordfence Security|wfreversecache|wordfence
Wordfence Security|wffilechanges|wordfence
Wordfence Security|wflocs|wordfence
Wordfence Security|wfcrawlers|wordfence
Wordfence Security|wftrafficrates|wordfence
Wordfence Security|wfnotifications|wordfence
Wordfence Security|wfwaffailures|wordfence
Wordfence Security|wfls_role_counts|wordfence
Wordfence Security|wfsecurityevents|wordfence
WordPress Automatic|automatic_camps|wp-automatic
WordPress Automatic|automatic_log|wp-automatic
WordPress Automatic|automatic_cached|wp-automatic
WordPress Automatic|automatic_keywords|wp-automatic
WordPress Automatic|automatic_articles_keys|wp-automatic
WordPress Automatic|automatic_articles_links|wp-automatic
WordPress Automatic|automatic_general|wp-automatic
WordPress Automatic|automatic_youtube_links|wp-automatic
WordPress Automatic|automatic_links|wp-automatic
WordPress Automatic|automatic_clickbank_links|wp-automatic
WordPress Automatic|automatic_categories|wp-automatic
WordPress Automatic|automatic_amazon_links|wp-automatic
WordPress Mail Queue|wpmq|wpmq
WP Activity Log|wsal_metadata|wp-security-audit-log
WP Activity Log|wsal_occurrences|wp-security-audit-log
WP All Export|pmxe_posts|wp-all-export
WP All Export|pmxe_google_cats|wp-all-export
WP All Export|pmxe_exports|wp-all-export
WP All Export|pmxe_templates|wp-all-export
WP All Import|pmxi_templates|wp-all-import
WP All Import|pmxi_images|wp-all-import
WP All Import|pmxi_files|wp-all-import
WP All Import|pmxi_history|wp-all-import
WP All Import|pmxi_hash|wp-all-import
WP All Import|pmxi_imports|wp-all-import
WP All Import - WooCommerce Import Add-On|pmxi_posts|wpai-woocommerce-add-on
WP Cerber Security|cerber_files|wp-cerber
WP Cerber Security|cerber_traffic|wp-cerber
WP Cerber Security|cerber_log|wp-cerber
WP Cerber Security|cerber_sets|wp-cerber
WP Cerber Security|cerber_countries|wp-cerber
WP Cerber Security|cerber_acl|wp-cerber
WP Cerber Security|cerber_qmem|wp-cerber
WP Cerber Security|cerber_lab_net|wp-cerber
WP Cerber Security|cerber_uss|wp-cerber
WP Cerber Security|cerber_blocks|wp-cerber
WP Cerber Security|cerber_lab_ip|wp-cerber
WP Cerber Security|cerber_lab|wp-cerber
WP Grid Builder|wpgb_index|wp-grid-builder
WP Grid Builder|wpgb_facets|wp-grid-builder
WP Grid Builder|wpgb_grids|wp-grid-builder
WP Grid Builder|wpgb_cards|wp-grid-builder
WP Grid Builder - Caching|wpgb_cache|wp-grid-builder-caching
WP Mail SMTP|wpmailsmtp_emails_log|wp-mail-smtp
WP Rocket|wpr_rucss_resources|wp-rocket
WP Rocket|wpr_rucss_used_css|wp-rocket
WP Rocket|wpr_rocket_cache|wp-rocket
WP Statistics|statistics_ar_outbox|wp-statistics
WP Statistics|statistics_exclusions|wp-statistics
WP Statistics|statistics_historical|wp-statistics
WP Statistics|statistics_pages|wp-statistics
WP Statistics|statistics_search|wp-statistics
WP Statistics|statistics_useronline|wp-statistics
WP Statistics|statistics_visit|wp-statistics
WP Statistics|statistics_visitor|wp-statistics
WP Statistics|statistics_visitor_relationships|wp-statistics
WP Viral Quiz|wpvq_answers|wp-viral-quiz-LLYC
WP Viral Quiz|wpvq_appreciations|wp-viral-quiz-LLYC
WP Viral Quiz|wpvq_multipliers|wp-viral-quiz-LLYC
WP Viral Quiz|wpvq_players|wp-viral-quiz-LLYC
WP Viral Quiz|wpvq_questions|wp-viral-quiz-LLYC
WP Viral Quiz|wpvq_quizzes|wp-viral-quiz-LLYC
WP-Cron Status Checker|wcsc_logs|wp-cron-status-checker
WP-Cron Status Checker|wcsc_error_logs|wp-cron-status-checker
WP-Optimize|tm_taskmeta|wp-optimize
WP-Optimize|tm_tasks|wp-optimize
WP-Polls|pollsa|wp-polls
WP-Polls|pollsip|wp-polls
WP-Polls|pollsq|wp-polls
WPCodeBox 2|wpcb_snippets|wpcodebox2
WPML Multilingual CMS|icl_translation_downloads|sitepress-multilingual-cms
WPML Multilingual CMS|icl_string_batches|sitepress-multilingual-cms
WPML Multilingual CMS|icl_reminders|sitepress-multilingual-cms
WPML Multilingual CMS|icl_node|sitepress-multilingual-cms
WPML Multilingual CMS|icl_mo_files_domains|sitepress-multilingual-cms
WPML Multilingual CMS|icl_message_status|sitepress-multilingual-cms
WPML Multilingual CMS|icl_locale_map|sitepress-multilingual-cms
WPML Multilingual CMS|icl_content_status|sitepress-multilingual-cms
WPML Multilingual CMS|icl_cms_nav_cache|sitepress-multilingual-cms
WPML Multilingual CMS|icl_background_task|sitepress-multilingual-cms
WPvivid Backup|wpvivid_options|wpvivid-backuprestore
WS Form|wsf_submit|ws-form
WS Form|wsf_submit_meta|ws-form
WS Form|wsf_form_meta|ws-form
WS Form|wsf_section_meta|ws-form
WS Form|wsf_field|ws-form
WS Form|wsf_section|ws-form
WS Form|wsf_group|ws-form
WS Form|wsf_form_stat|ws-form
WS Form|wsf_field_meta|ws-form
WS Form|wsf_group_meta|ws-form
WSForm|wsf_form|ws-form
YITH WooCommerce Badge Management Premium|yith_wcbm_badge_rules_associations|yith-woocommerce-badge-management-premium
YITH WooCommerce Dynamic Pricing and Discounts|ywdpd_exclusion_list_table|init
Yoast SEO|yoast_indexable|wordpress-seo-premium
Yoast SEO|yoast_prominent_words|wordpress-seo-premium
Yoast SEO|yoast_indexable_hierarchy|wordpress-seo-premium
Yoast SEO|yoast_primary_term|wordpress-seo-premium
Yoast SEO|yoast_migrations|wordpress-seo-premium
YOP Poll|yoppoll_skins|yop-poll
YOP Poll|yoppoll_votes|yop-poll
YOP Poll|yoppoll_templates|yop-poll
YOP Poll|yoppoll_subelements|yop-poll
YOP Poll|yoppoll_polls|yop-poll
YOP Poll|yoppoll_other_answers|yop-poll
YOP Poll|yoppoll_logs|yop-poll
YOP Poll|yoppoll_elements|yop-poll
YOP Poll|yoppoll_bans|yop-poll
Zero Spam for WordPress|wpzerospam_log|zero-spam
